DoubleLinkedList scenario: 2
Insert [%]:	35
RemoveAt [%]:	35
At [%]:		20
GetIndexOf [%]:10
11;insert
11;removeAt
3;at
63;getIndexOf
11;removeAt
172;getIndexOf
3;at
13;insert
11;removeAt
106;getIndexOf
11;removeAt
11;removeAt
4;at
12;insert
12;removeAt
11;removeAt
3;at
11;removeAt
11;removeAt
11;insert
11;removeAt
11;removeAt
11;removeAt
3;at
191;getIndexOf
11;removeAt
3;at
11;removeAt
11;insert
13;removeAt
11;insert
11;removeAt
11;insert
11;insert
11;removeAt
11;getIndexOf
365;getIndexOf
11;removeAt
11;removeAt
11;removeAt
11;removeAt
11;insert
18;getIndexOf
145;getIndexOf
11;removeAt
3;at
3;at
20;removeAt
3;at
18;getIndexOf
3;at
54;getIndexOf
11;insert
11;insert
48;insert
3;at
3;at
17;removeAt
29;insert
11;insert
13;removeAt
3;at
11;removeAt
11;insert
11;removeAt
11;removeAt
3;at
11;removeAt
11;removeAt
38;getIndexOf
11;removeAt
11;insert
11;insert
10;removeAt
11;removeAt
3;at
11;insert
11;insert
11;removeAt
3;at
11;removeAt
11;removeAt
11;insert
11;removeAt
11;removeAt
239;getIndexOf
11;insert
11;removeAt
3;at
11;insert
3;at
11;insert
11;insert
149;getIndexOf
11;insert
3;at
3;at
11;insert
3;at
11;removeAt
8;getIndexOf
11;insert
3;at
11;removeAt
11;removeAt
11;insert
3;at
13;insert
11;removeAt
11;removeAt
11;insert
11;removeAt
3;at
3;at
11;removeAt
11;removeAt
11;removeAt
271;getIndexOf
3;at
50;removeAt
33;insert
14;insert
12;insert
11;removeAt
11;removeAt
12;insert
3;at
369;getIndexOf
11;insert
3;at
11;removeAt
11;insert
11;removeAt
11;insert
11;insert
11;removeAt
11;insert
3;at
18;getIndexOf
11;insert
3;at
12;removeAt
3;at
11;removeAt
11;insert
11;insert
11;insert
11;insert
11;removeAt
11;insert
196;getIndexOf
11;removeAt
283;getIndexOf
12;removeAt
3;at
12;insert
34;removeAt
26;insert
34;at
31;at
12;insert
3;at
11;removeAt
21;insert
3;at
3;at
11;insert
29;removeAt
12;removeAt
29;removeAt
14;insert
12;removeAt
12;insert
12;insert
11;insert
11;insert
124;getIndexOf
12;removeAt
33;getIndexOf
11;insert
3;at
11;insert
21;getIndexOf
12;insert
11;insert
12;insert
11;insert
11;insert
12;removeAt
11;insert
160;getIndexOf
12;removeAt
11;insert
3;at
11;insert
11;removeAt
11;insert
11;removeAt
11;insert
11;insert
13;removeAt
3;at
11;removeAt
11;insert
11;insert
11;insert
11;removeAt
12;insert
3;at
11;removeAt
11;insert
11;insert
11;removeAt
12;insert
11;insert
11;removeAt
13;removeAt
12;insert
3;at
11;insert
11;removeAt
11;removeAt
11;insert
11;removeAt
12;insert
11;removeAt
11;insert
27;getIndexOf
12;insert
18;removeAt
12;removeAt
83;getIndexOf
11;removeAt
11;removeAt
11;removeAt
12;insert
3;at
11;removeAt
156;getIndexOf
12;insert
11;insert
13;insert
12;insert
12;removeAt
13;removeAt
11;removeAt
11;removeAt
12;removeAt
11;removeAt
12;removeAt
12;insert
11;removeAt
12;removeAt
11;removeAt
3;at
12;removeAt
13;removeAt
3;at
12;insert
3;at
141;getIndexOf
3;at
13;removeAt
12;insert
12;insert
12;removeAt
3;at
3;at
12;removeAt
12;insert
12;insert
11;removeAt
12;removeAt
12;insert
3;at
3;at
12;removeAt
12;insert
12;removeAt
12;removeAt
11;removeAt
12;insert
4;at
44;removeAt
4;at
13;removeAt
12;insert
4;at
3;at
12;removeAt
12;insert
6;getIndexOf
12;insert
12;removeAt
12;insert
11;removeAt
3;at
3;at
12;removeAt
12;insert
11;insert
11;removeAt
21;getIndexOf
3;at
11;insert
3;at
11;insert
71;getIndexOf
11;insert
3;at
3;at
3;at
6;getIndexOf
11;insert
11;removeAt
11;removeAt
11;removeAt
11;removeAt
3;at
11;removeAt
11;insert
11;removeAt
11;removeAt
11;removeAt
12;insert
12;insert
11;removeAt
11;removeAt
11;insert
11;removeAt
11;removeAt
12;insert
3;at
11;removeAt
3;at
3;at
11;removeAt
11;insert
3;at
11;removeAt
3;at
163;getIndexOf
11;removeAt
11;removeAt
13;insert
3;at
3;at
11;removeAt
11;removeAt
11;removeAt
11;removeAt
3;at
11;removeAt
63;getIndexOf
11;insert
11;insert
13;removeAt
3;at
11;removeAt
11;removeAt
162;getIndexOf
12;insert
11;removeAt
17;getIndexOf
11;removeAt
11;removeAt
11;removeAt
12;insert
11;removeAt
11;insert
3;at
3;at
11;insert
11;removeAt
12;insert
129;getIndexOf
11;insert
3;at
4;at
3;at
12;removeAt
13;insert
11;removeAt
11;removeAt
11;removeAt
11;insert
12;insert
12;insert
11;insert
12;insert
11;removeAt
11;insert
16;removeAt
12;insert
11;removeAt
13;removeAt
213;getIndexOf
11;insert
50;removeAt
13;removeAt
11;insert
21;removeAt
13;insert
12;removeAt
11;removeAt
21;getIndexOf
12;insert
11;removeAt
3;at
11;removeAt
11;removeAt
3;at
11;removeAt
11;insert
13;insert
11;insert
12;insert
11;insert
252;getIndexOf
12;insert
12;insert
3;at
907;getIndexOf
12;insert
12;insert
517;getIndexOf
13;insert
12;insert
11;removeAt
12;insert
11;removeAt
239;getIndexOf
12;insert
3;at
12;insert
151;getIndexOf
3;at
11;removeAt
12;insert
12;insert
11;insert
13;removeAt
11;insert
3;at
12;insert
151;getIndexOf
3;at
12;removeAt
11;removeAt
11;insert
11;insert
11;insert
3;at
11;removeAt
11;removeAt
251;getIndexOf
13;removeAt
12;insert
12;insert
11;insert
12;insert
3;at
11;insert
11;removeAt
12;insert
11;removeAt
172;getIndexOf
12;removeAt
3;at
11;insert
11;removeAt
11;removeAt
6;getIndexOf
13;removeAt
12;insert
11;removeAt
3;at
12;insert
11;insert
11;insert
3;at
11;removeAt
3;at
11;insert
3;at
12;insert
6;getIndexOf
3;at
11;insert
11;insert
11;removeAt
13;removeAt
12;insert
16;removeAt
12;removeAt
